Date,Transaction
7/8/17,Kansas City Royals signed free agent OF Diego Hernandez to a minor league contract.
7/8/17,Toronto Blue Jays signed free agent 2B Jose Zepeda to a minor league contract.
7/8/17,Kansas City Royals signed free agent SS Francis Grullon to a minor league contract.
7/8/17,Kansas City Royals signed free agent OF Neyfi Marinez to a minor league contract.
7/9/17,Philadelphia Phillies optioned RHP Ben Lively to Lehigh Valley IronPigs.
7/9/17,Minnesota Twins sent LHP Craig Breslow on a rehab assignment to Rochester Red Wings.
7/9/17,Philadelphia Phillies activated RHP Jerad Eickhoff from the 10-day disabled list.
7/9/17,Miami Marlins sent LHP Jeff Locke outright to New Orleans Baby Cakes.
7/9/17,Cleveland Indians recalled 3B Giovanny Urshela from Columbus Clippers.
7/9/17,Cleveland Indians placed 2B Jason Kipnis on the 10-day disabled list. Strained right hamstring.
7/9/17,Tampa Bay Rays signed free agent LHP Michael Roth.
7/9/17,LHP Michael Roth assigned to Durham Bulls from Tampa Bay Rays.
7/9/17,Seattle Mariners sent RHP Shae Simmons on a rehab assignment to Arkansas Travelers.
7/9/17,Detroit Tigers sent LF Matt den Dekker outright to Toledo Mud Hens.
7/9/17,"Milwaukee Brewers placed RHP Junior Guerra on the 10-day disabled list retroactive to July 8, 2017. Right shin contusion."
7/9/17,OF Tristen Lutz assigned to Milwaukee Brewers.
7/9/17,Milwaukee Brewers signed OF Je'Von Ward.
7/9/17,Philadelphia Phillies signed free agent RHP Cristian Hernandez to a minor league contract.
7/9/17,Oakland Athletics signed free agent OF Kelvin Garcia to a minor league contract.
7/10/17,Baltimore Orioles sent 1B Chris Davis on a rehab assignment to Frederick Keys.
7/10/17,Tampa Bay Rays signed free agent RHP Kyle Goodbrand to a minor league contract.
7/10/17,Tampa Bay Rays signed free agent RHP Paul Campbell to a minor league contract.
7/10/17,Tampa Bay Rays signed OF Michael Smith.
7/10/17,Chicago White Sox optioned RF Willy Garcia to Charlotte Knights.
7/10/17,New York Yankees released 1B Chris Carter.
7/10/17,Atlanta Braves optioned 2B Micah Johnson to Gwinnett Braves.
7/10/17,Philadelphia Phillies transferred RHP Casey Fien from the 10-day disabled list to the 60-day disabled list. Shoulder impingement
7/10/17,St. Louis Cardinals activated 2B Kolten Wong from the 10-day disabled list.
7/10/17,Washington Nationals optioned LHP Sammy Solis to Syracuse Chiefs.
7/10/17,St. Louis Cardinals optioned RHP Luke Weaver to Memphis Redbirds.
7/10/17,St. Louis Cardinals optioned 2B Alex Mejia to Memphis Redbirds.
7/10/17,San Francisco Giants optioned RF Mac Williamson to Sacramento River Cats.
7/10/17,Chicago Cubs sent RHP Kyle Hendricks on a rehab assignment to Tennessee Smokies.
7/10/17,St. Louis Cardinals traded RF Todd Cunningham to Los Angeles Dodgers for cash.
7/10/17,Atlanta Braves sent LF Sean Rodriguez on a rehab assignment to Mississippi Braves.
7/10/17,Detroit Tigers signed free agent RHP Blake Smith to a minor league contract.
7/10/17,Baltimore Orioles signed RHP Adam Stauffer.
7/10/17,Baltimore Orioles sent 1B Chris Davis on a rehab assignment to Frederick Keys.
7/10/17,Milwaukee Brewers signed free agent RHP Wilber Perez to a minor league contract.
7/10/17,Toronto Blue Jays signed free agent RHP Juan Acosta to a minor league contract.
7/11/17,Cleveland Indians sent RHP Danny Salazar on a rehab assignment to Mahoning Valley Scrappers.
7/11/17,Miami Marlins sent 3B Miguel Rojas on a rehab assignment to Jacksonville Jumbo Shrimp.
7/11/17,Baltimore Orioles sent SS Paul Janish outright to Norfolk Tides.
7/11/17,Baltimore Orioles sent 1B David Washington outright to Norfolk Tides.
7/11/17,Oakland Athletics sent C Ryan Lavarnway outright to Nashville Sounds.
7/11/17,Cincinnati Reds signed C Mark Kolozsvary.
7/11/17,LHP Jonny Drozd roster status changed by Colorado Rockies.
7/11/17,Atlanta Braves signed free agent 3B Yerangel Medina to a minor league contract.
7/11/17,Boston Red Sox signed free agent RHP Felix Cepeda to a minor league contract.
7/11/17,Pittsburgh Pirates signed free agent 2B Carlos Arroyo to a minor league contract.
7/12/17,Philadelphia Phillies sent 2B Cesar Hernandez on a rehab assignment to Clearwater Threshers.
7/12/17,Baltimore Orioles sent RHP Stefan Crichton on a rehab assignment to GCL Orioles.
7/12/17,Toronto Blue Jays sent CF Anthony Alford on a rehab assignment to Dunedin Blue Jays.
7/12/17,Baltimore Orioles sent 1B Chris Davis on a rehab assignment to Delmarva Shorebirds.
7/12/17,Chicago White Sox sent RHP Miguel Gonzalez on a rehab assignment to Birmingham Barons.
7/12/17,San Diego Padres sent LHP Buddy Baumann on a rehab assignment to San Antonio Missions.
7/12/17,Colorado Rockies sent LF David Dahl on a rehab assignment to Lancaster JetHawks.
7/12/17,San Francisco Giants sent 3B Eduardo Nunez on a rehab assignment to San Jose Giants.
7/12/17,Philadelphia Phillies signed RHP Bailey Cummings.
7/12/17,Toronto Blue Jays signed free agent SS Brandon Grudzielanek to a minor league contract.
7/12/17,Toronto Blue Jays signed free agent SS Evan McDonald to a minor league contract.
7/12/17,Milwaukee Brewers signed RHP Cam Robinson.
7/12/17,New York Yankees signed free agent RHP Oliver Lezcano to a minor league contract.
7/13/17,Colorado Rockies sent RHP Chad Bettis on a rehab assignment to Hartford Yard Goats.
7/13/17,"Chicago White Sox traded LHP Jose Quintana to Chicago Cubs for 2B Bryant Flete, RHP Dylan Cease, LF Eloy Jimenez and 1B Matt Rose."
7/13/17,Philadelphia Phillies sent RHP Vince Velasquez on a rehab assignment to Clearwater Threshers.
7/13/17,New York Yankees traded LHP Tyler Webb to Milwaukee Brewers for 1B Garrett Cooper.
7/13/17,Miami Marlins signed free agent LHP Jared Lakind to a minor league contract.
7/13/17,St. Louis Cardinals activated LHP Kevin Siegrist from the 10-day disabled list.
7/13/17,Miami Marlins sent 3B Miguel Rojas on a rehab assignment to Jupiter Hammerheads.
7/13/17,Arizona Diamondbacks sent RHP J.J. Hoover on a rehab assignment to Kane County Cougars.
7/13/17,Tampa Bay Rays placed LF Colby Rasmus on the restricted list.
7/13/17,Atlanta Braves sent RHP Chaz Roe outright to Gwinnett Braves.
7/13/17,Atlanta Braves sent LF Sean Rodriguez on a rehab assignment to Gwinnett Braves.
7/13/17,Washington Nationals signed free agent 3B Michael Almanzar to a minor league contract.
7/13/17,Toronto Blue Jays signed free agent RHP John Straka to a minor league contract.
7/13/17,New York Yankees sent 2B Starlin Castro on a rehab assignment to Trenton Thunder.
7/13/17,Los Angeles Angels sent LF Eric Young Jr. outright to Salt Lake Bees.
7/13/17,Chicago Cubs optioned RHP Dylan Floro to Iowa Cubs.
7/13/17,Pittsburgh Pirates released LHP Antonio Bastardo.
7/13/17,San Francisco Giants sent OF Jarrett Parker on a rehab assignment to Sacramento River Cats.
7/13/17,Los Angeles Angels sent LHP Andrew Heaney on a rehab assignment to AZL Angels.
7/13/17,Baltimore Orioles signed free agent LHP Max MacNabb to a minor league contract.
7/13/17,Minnesota Twins signed free agent SS Nomar Urdaneta to a minor league contract.
7/13/17,New York Mets signed free agent SS Federico Polanco to a minor league contract.
7/14/17,Boston Red Sox activated 3B Pablo Sandoval from the 10-day disabled list.
7/14/17,Boston Red Sox designated 3B Pablo Sandoval for assignment.
7/14/17,Milwaukee Brewers recalled Brett Phillips from Colorado Springs Sky Sox.
7/14/17,St. Louis Cardinals recalled LF Jose Martinez from Memphis Redbirds.
7/14/17,"St. Louis Cardinals placed LF Randal Grichuk on the 10-day disabled list retroactive to July 10, 2017. Lower back strain."
7/14/17,Chicago White Sox activated 2B Tyler Saladino from the 10-day disabled list.
7/14/17,Chicago White Sox activated RHP Miguel Gonzalez from the 10-day disabled list.
7/14/17,Chicago Cubs activated LHP Jose Quintana.
7/14/17,"Washington Nationals placed RHP Joe Ross on the 10-day disabled list retroactive to July 11, 2017. Right elbow sprain."
7/14/17,Washington Nationals recalled Austin Adams from Syracuse Chiefs.
7/14/17,Washington Nationals recalled Trevor Gott from Syracuse Chiefs.
7/14/17,Atlanta Braves sent LF Danny Santana on a rehab assignment to Gwinnett Braves.
7/14/17,Baltimore Orioles sent LF Craig Gentry outright to Norfolk Tides.
7/14/17,Baltimore Orioles activated 1B Chris Davis from the 10-day disabled list.
7/14/17,Toronto Blue Jays sent RHP Joe Smith on a rehab assignment to Buffalo Bisons.
7/14/17,New York Yankees activated DH Matt Holliday from the 10-day disabled list.
7/14/17,New York Yankees selected the contract of Garrett Cooper from Scranton/Wilkes-Barre RailRiders.
7/14/17,New York Yankees recalled Jordan Montgomery from Scranton/Wilkes-Barre RailRiders.
7/14/17,New York Yankees optioned 1B Rob Refsnyder to Scranton/Wilkes-Barre RailRiders.
7/14/17,"New York Yankees placed RHP Michael Pineda on the 10-day disabled list retroactive to July 11, 2017. Right UCL injury."
7/14/17,San Diego Padres recalled Jabari Blash from El Paso Chihuahuas.
7/14/17,San Diego Padres recalled Jose Valdez from El Paso Chihuahuas.
7/14/17,"San Diego Padres placed RF Hunter Renfroe on the 10-day disabled list retroactive to July 10, 2017. Strained neck."
7/14/17,San Diego Padres placed RHP Kirby Yates on the paternity list.
7/14/17,Kansas City Royals placed RHP Neftali Feliz on the paternity list.
7/14/17,Kansas City Royals recalled Miguel Almonte from Omaha Storm Chasers.
7/14/17,Milwaukee Brewers optioned RHP Michael Blazek to Colorado Springs Sky Sox.
7/14/17,Tyler Webb roster status changed by Milwaukee Brewers.
7/14/17,Atlanta Braves recalled Jason Hursh from Gwinnett Braves.
7/14/17,"Atlanta Braves placed RHP Jason Motte on the 10-day disabled list retroactive to July 11, 2017. Back strain."
7/14/17,Eduardo Nunez roster status changed by San Francisco Giants.
7/14/17,Los Angeles Angels activated CF Mike Trout from the 10-day disabled list.
7/14/17,Los Angeles Angels optioned RHP Mike Morin to Salt Lake Bees.
7/14/17,Los Angeles Angels recalled Jose Alvarez from Salt Lake Bees.
7/14/17,Colorado Rockies sent LF David Dahl on a rehab assignment to Albuquerque Isotopes.
7/14/17,Los Angeles Dodgers signed free agent C Shawn Zarraga to a minor league contract.
7/14/17,Cleveland Indians placed RF Lonnie Chisenhall on the 10-day disabled list. Calf
7/14/17,Cleveland Indians recalled Tyler Naquin from Columbus Clippers.
7/14/17,Texas Rangers sent RHP A.J. Griffin on a rehab assignment to AZL Rangers.
7/14/17,Los Angeles Dodgers signed free agent LHP Brian Moran to a minor league contract.
7/14/17,New York Yankees signed free agent C Jhoiner Rodriguez to a minor league contract.
7/14/17,Philadelphia Phillies signed free agent RHP Luis Gomez to a minor league contract.
7/14/17,Milwaukee Brewers signed free agent SS Luis Silva to a minor league contract.
7/14/17,Kansas City Royals signed free agent C Guillermo Quintana to a minor league contract.
7/14/17,Philadelphia Phillies signed free agent RHP Andy Reyes to a minor league contract.
7/15/17,Washington Nationals signed free agent LHP Sean Adler to a minor league contract.
7/15/17,New York Mets signed RHP Bryce Hutchinson.
7/15/17,New York Yankees activated 2B Starlin Castro from the 10-day disabled list.
7/15/17,New York Yankees optioned SS Tyler Wade to Scranton/Wilkes-Barre RailRiders.
7/15/17,"Boston Red Sox placed RHP Joe Kelly on the 10-day disabled list retroactive to July 12, 2017. Strained left hamstring."
7/15/17,Boston Red Sox recalled RHP Brandon Workman from Pawtucket Red Sox.
7/15/17,Texas Rangers traded SS Yeyson Yrizarri to Chicago White Sox for Future Considerations.
7/15/17,San Diego Padres sent LF Travis Jankowski on a rehab assignment to AZL Padres 2.
7/15/17,Arizona Diamondbacks sent RHP Rubby De La Rosa on a rehab assignment to AZL D-backs.
7/15/17,St. Louis Cardinals recalled Magneuris Sierra from Springfield Cardinals.
7/15/17,St. Louis Cardinals placed RF Stephen Piscotty on the 10-day disabled list. Strained right groin.
7/15/17,Houston Astros recalled Reymin Guduan from Fresno Grizzlies.
7/15/17,Minnesota Twins activated 1B Joe Mauer from the 10-day disabled list.
7/15/17,Minnesota Twins placed CF Byron Buxton on the 10-day disabled list. Left groin strain.
7/15/17,"Houston Astros placed RHP Will Harris on the 10-day disabled list retroactive to July 11, 2017. Left shoulder inflammation."
7/15/17,San Francisco Giants activated LHP Madison Bumgarner from the 60-day disabled list.
7/15/17,San Francisco Giants placed RHP Johnny Cueto on the 10-day disabled list. Blisters.
7/15/17,Milwaukee Brewers signed free agent 2B Tyler Bortnick to a minor league contract.
7/15/17,Los Angeles Angels sent RHP Andrew Bailey on a rehab assignment to AZL Angels.
7/15/17,Milwaukee Brewers sent RHP Brandon Woodruff on a rehab assignment to AZL Brewers.
7/15/17,Milwaukee Brewers signed RHP Jeanmar Gomez.
7/15/17,San Diego Padres sent LF Travis Jankowski on a rehab assignment to AZL Padres 2.
7/15/17,Milwaukee Brewers signed RHP Alec Kenilvort.
7/15/17,Los Angeles Angels sent RHP Andrew Bailey on a rehab assignment to AZL Angels.
7/15/17,Los Angeles Dodgers signed free agent LHP Justin Bruihl to a minor league contract.
7/15/17,Cleveland Indians signed free agent 3B Jhonkensy Noel to a minor league contract.
7/16/17,Boston Red Sox placed RHP Blaine Boyer on the 10-day disabled list. right elbow strain.
7/16/17,Boston Red Sox activated 2B Brock Holt from the 60-day disabled list.
7/16/17,Boston Red Sox recalled Austin Maddox from Pawtucket Red Sox.
7/16/17,Colorado Rockies activated 1B Ian Desmond from the 10-day disabled list.
7/16/17,Colorado Rockies placed RHP Tyler Chatwood on the 10-day disabled list. Right calf strain.
7/16/17,New York Yankees recalled Bryan Mitchell from Scranton/Wilkes-Barre RailRiders.
7/16/17,New York Yankees recalled Domingo German from Scranton/Wilkes-Barre RailRiders.
7/16/17,New York Yankees selected the contract of Caleb Smith from Scranton/Wilkes-Barre RailRiders.
7/16/17,New York Yankees optioned RHP Ben Heller to Scranton/Wilkes-Barre RailRiders.
7/16/17,New York Yankees optioned RHP Jonathan Holder to Scranton/Wilkes-Barre RailRiders.
7/16/17,New York Yankees transferred RHP Michael Pineda from the 10-day disabled list to the 60-day disabled list. Right UCL injury.
7/16/17,San Francisco Giants signed RF Caleb Gindl.
7/16/17,Arizona Diamondbacks placed RHP Randall Delgado on the 10-day disabled list. Right elbow inflammation.
7/16/17,Arizona Diamondbacks activated RHP J.J. Hoover from the 10-day disabled list.
7/16/17,J.J. Hoover roster status changed by Arizona Diamondbacks.
7/16/17,J.J. Hoover roster status changed by Arizona Diamondbacks.
7/16/17,Los Angeles Angels designated 2B Danny Espinosa for assignment.
